order_value,account_age_days,prior_returns_count,prior_return_approval_rate,return_velocity_7d,is_cod,delivery_to_return_hours,item_category,address_order_distance_km,is_fraud,fraud_subtype,has_return_photo,return_id
1278.7922641327095,340,5,0.6212736078424315,2,0,91.57390467081738,sports,18.15679229019526,0,none,1,RET-007223
1814.6416703624725,46,3,0.8594539362846473,2,1,321.4762039280258,beauty,0.6932142434220863,0,none,1,RET-004962
1602.3520448181275,558,1,0.9081228976543596,0,1,413.1309116161811,books,2.8526610335248943,0,none,1,RET-000744
928.4420275373623,140,2,0.8012049443044953,1,0,238.6556922058518,fashion,5.2200196210477445,0,none,0,RET-001926
1478.029824101154,180,2,0.7475533984408855,0,0,86.392128478774,home,37.83075998476615,0,none,1,RET-002884
1098.0298972686435,438,3,0.6686562565073655,2,1,47.16041559184477,electronics,6.0152481504124395,0,none,1,RET-002179
1528.8469830661697,1118,2,0.8746783382119513,0,0,304.55528940943884,fashion,26.728223180576943,0,none,1,RET-003521
331.0466848596146,17,0,0.8099805290607878,0,1,130.98495247751794,fashion,0.5363091273491485,0,none,1,RET-007377
4030.5610589975017,78,2,0.7918638960590589,3,0,24.131549855804057,home,14.889031154491004,1,wardrobing,1,RET-009654
1618.262058660135,154,2,0.6750654226935552,1,1,117.04288436415607,electronics,23.382622024050306,0,none,1,RET-007437
909.3385662399105,165,2,0.6582540720667477,1,0,168.8946317304618,electronics,14.520957288586011,0,none,1,RET-004135
2204.681531774099,1447,1,0.7216607708970229,0,1,126.17879356851076,sports,5.850226615592298,0,none,1,RET-002047
1730.6038603137627,2,4,0.8044329565508541,1,0,259.76921048385384,beauty,17.256051058767547,0,none,1,RET-005725
2360.951685890263,162,2,0.9296245547447191,0,1,191.01637496201275,beauty,4.7309868308436105,0,none,1,RET-005742
1311.1484368882368,244,3,0.8588900069047763,0,1,126.0979381548472,home,14.949958961951916,0,none,1,RET-008211
344.7845490550741,194,1,0.6310236146234321,0,0,141.27055087122724,home,3.2393709207568038,0,none,1,RET-002766
3384.7283612808455,1278,2,0.8678725956801309,0,1,356.0329542906665,home,2.597864830593377,0,none,1,RET-002254
1342.9237705128235,250,2,0.7996577806340308,1,1,57.73270052161461,electronics,11.601538523855657,0,none,0,RET-008145
2857.708274155128,1115,7,0.760776052137478,2,0,238.728697998787,home,18.309801696545936,1,empty_box,0,RET-009730
4864.570732052014,425,4,0.6402714230632491,1,0,105.33864998601206,beauty,10.71839523370596,0,none,1,RET-008544
1799.7326311195843,217,1,0.491330763219298,4,0,53.289946266646005,books,5.390925634894456,0,none,1,RET-005661
2024.7405135610427,1283,1,0.6351956541703242,1,0,102.26760653139877,books,2.9173400500714193,0,none,1,RET-002750
739.4652206823663,416,1,0.6887252407899122,1,0,53.48147088044662,home,31.226309124106418,0,none,1,RET-004656
422.8883300473959,715,2,0.9387699204657314,2,0,64.49400119629831,home,18.361003573596356,0,none,1,RET-008790
781.5914620673664,368,2,0.6049955799853212,0,0,188.17719165695607,fashion,30.66341902487425,0,none,1,RET-006752
882.0574229565137,640,4,0.7609546587370374,0,0,36.8707783324001,electronics,15.650088823273444,0,none,1,RET-009122
3988.1386917198733,73,1,0.5167028587394996,0,1,141.49428732486572,home,3.428087141302592,0,none,1,RET-005074
1035.1917212892952,124,0,0.7611587308114681,1,0,59.83175941089507,sports,55.539978116155474,0,none,0,RET-002985
1528.2298970268976,691,2,0.8456773554537076,1,1,269.80756005012927,sports,119.64077635481146,0,none,0,RET-007209
2452.812642588335,650,2,0.6417809798222355,0,1,140.2723504560255,books,5.649731038005413,0,none,1,RET-002539
511.4673930360046,1833,2,0.789538481584684,0,0,115.49091731969922,beauty,6.664639523778028,0,none,1,RET-004805
4109.993418803914,278,3,0.7959732642768772,1,0,315.8561782527859,beauty,7.319225507148747,0,none,1,RET-004107
1385.314378866517,56,5,0.9608029939789016,0,1,103.8741624990013,electronics,11.386150356023155,0,none,1,RET-005123
3891.7346411161147,2223,2,0.8901291862608964,2,0,128.5295312571791,home,10.254976824090733,0,none,1,RET-003217
1169.5156833884134,293,3,0.4296159481729942,0,1,44.242570174597574,beauty,16.743008619615047,0,none,0,RET-002952
3801.5481204702073,45,1,0.7619065489974103,1,0,98.90354371803873,electronics,84.09523558702003,0,none,1,RET-002604
443.19729859073226,63,2,0.8865794828665557,2,1,41.34539928196615,sports,14.640863880707746,0,none,1,RET-005430
1457.1996869898612,374,2,0.8621979441852337,2,0,70.7609984297062,home,5.278593780080643,0,none,0,RET-007579
1665.462038283825,91,4,0.9066516355697481,1,0,89.02410052936007,home,5.174690533107937,0,none,1,RET-001907
1436.7534473023738,99,3,0.9488476254848527,2,1,127.69486885925691,sports,0.927581700249271,0,none,0,RET-008508
1289.6735975312695,110,3,0.7924371006406471,1,0,129.01282555303786,fashion,29.96799637636261,1,empty_box,0,RET-009585
3828.31514172788,175,0,0.9696217760972239,1,0,271.54153799493366,fashion,5.799931238905975,0,none,1,RET-000741
1080.1751703391155,186,3,0.542347704670786,1,1,86.75886953787911,beauty,0.9240768401527526,0,none,1,RET-005208
2036.8987464336506,27,1,0.9016045590926827,0,1,127.00981898525757,beauty,34.31677173812744,0,none,0,RET-005331
9096.491205250291,276,2,0.6299622642423439,1,1,143.23023634719067,beauty,93.38989176687933,1,substitution,1,RET-009613
1711.3732104763642,402,4,0.825980253422317,0,0,218.15187499149405,electronics,30.74018751332757,0,none,0,RET-001424
319.4329212346785,719,2,0.8992911695881137,0,1,127.13503516642966,beauty,21.5262615829567,0,none,1,RET-003274
2497.7815995479145,1151,6,0.7391116688653354,2,1,129.00710544779938,electronics,6.401861494493314,0,none,0,RET-004773
3812.4396580821567,259,1,0.6850368547116183,1,1,112.0225119866594,home,2.6598427383638725,0,none,0,RET-001400
753.6408587180495,79,3,0.8491168724163407,0,0,153.9095939151196,electronics,3.8423346556077402,0,none,1,RET-006341
1384.7030252377854,35,0,0.6900296751785558,1,1,93.6447917236525,sports,4.28054331342805,0,none,1,RET-001435
601.8790526582368,128,4,0.7591592562265275,1,1,134.94976910353247,electronics,10.624961456159077,0,none,1,RET-003135
728.4383051087234,30,3,0.523413686425149,2,1,352.42203125684193,beauty,7.181165520671177,1,substitution,1,RET-009943
1339.3831716646469,2528,0,0.6815040858246646,1,1,184.5025166360128,fashion,8.058264146498962,0,none,1,RET-002977
2228.7829687117414,445,3,0.9279757345400399,0,0,174.42885071695758,books,13.686160740828486,0,none,1,RET-002886
2314.6570842399337,1318,2,0.956850292605898,0,1,245.80990452775987,fashion,29.62850975718254,0,none,1,RET-004110
200.0,103,2,0.6956771097254576,0,1,99.85589477874656,electronics,10.567618231422392,0,none,1,RET-000947
2964.4689794372066,119,4,0.9924060483736532,1,1,90.90781771659331,beauty,12.620549361964445,0,none,0,RET-005355
895.3477729161627,389,1,0.8190485919753875,0,1,68.16255785721856,beauty,40.34713787121613,0,none,1,RET-001255
476.2070143917449,371,1,0.687450006471885,2,1,108.78772631244877,books,3.198424440626423,0,none,0,RET-001159
541.5379026786227,668,1,0.8017010755848267,0,1,401.94362194481465,books,1.7070228543540469,0,none,1,RET-004559
4640.932732765854,676,6,0.9695305785280705,1,1,90.11700570561703,electronics,13.47284720495114,0,none,1,RET-004410
1700.0377092699302,225,0,0.8722441117725089,2,1,193.6142994128365,home,21.13413595071882,0,none,0,RET-002194
1733.4416507336541,11,0,0.7242796808632018,0,1,227.89168497279323,sports,23.856714382238216,0,none,1,RET-008073
2768.3715674881764,772,4,0.6575478948818216,2,0,205.52146408647883,sports,32.93426120421105,0,none,0,RET-005884
1480.3998726280627,1453,2,0.7135422534935228,0,0,168.55091116739877,books,8.05098856623326,0,none,1,RET-000269
2055.0559008124105,160,2,0.76889803056422,3,1,73.01853355741854,beauty,48.619725149233034,1,empty_box,0,RET-009291
674.7784833085187,1028,2,0.9159799244115839,1,0,116.58601952250187,beauty,3.865129982712671,0,none,1,RET-000860
645.883096730516,58,2,0.7302506209108969,3,1,149.79409416852621,beauty,2.364334520300439,0,none,1,RET-006238
1408.8798672704513,173,2,0.7455431841878873,1,0,71.93473320571339,fashion,5.064831294635806,0,none,1,RET-009176
324.32574615044587,85,0,0.9393564316416442,0,1,109.66941218728485,electronics,0.08616998337696688,0,none,1,RET-002651
832.4411035233891,83,1,0.9805795510072317,1,0,309.7172171593941,home,6.872713025611438,0,none,0,RET-008171
3595.5090329561845,30,5,0.5969654861919327,0,1,71.0390433546507,electronics,22.50912471153921,1,empty_box,1,RET-009331
996.7779628104319,47,5,0.8541220818663252,1,0,141.0847147831663,books,4.067652890678314,0,none,0,RET-003399
543.7655774932947,295,1,0.9050283831810365,1,1,158.6000293167538,books,10.166657008710493,0,none,1,RET-005386
1742.0509173289847,61,1,0.894202953142567,0,0,72.12602877189484,sports,38.47357691121754,0,none,1,RET-009172
6816.028751696404,98,2,0.8192103462766827,2,0,266.92803410602016,beauty,30.733506903166187,0,none,1,RET-005486
3856.261104562956,906,2,0.793019747310267,0,0,129.1907311610938,books,1.1025363357529123,0,none,0,RET-004914
2451.9530060576094,346,5,0.8377334846638599,2,0,72.39853006333415,fashion,5.315738572342252,0,none,1,RET-003629
4670.593382619703,804,3,0.9677916182957117,0,1,256.1709802419013,home,1.6007946700329851,0,none,1,RET-000916
811.0883777944247,90,0,0.9615540869380477,0,0,85.04478431671868,books,0.983626221806432,0,none,1,RET-004413
701.3895034589259,26,4,0.7742493207743738,1,0,68.34588788341094,sports,9.933202146100504,0,none,0,RET-007811
609.4825345378699,4,4,0.8129728562562766,1,1,115.27486564039707,books,14.64527491555531,0,none,1,RET-004967
2424.67157146436,167,3,0.7379995644719229,1,1,198.35122299571364,home,0.7243751817183467,0,none,0,RET-000973
1632.5620324780969,617,0,0.9100397876376214,0,0,125.96604921225061,fashion,14.836869747209873,0,none,1,RET-008311
584.6140209484121,218,3,0.8442530464791661,1,1,101.08394068049785,home,7.467799692066594,0,none,1,RET-005935
2435.6107791933846,93,2,0.9506574028784659,2,1,120.6736205258824,sports,20.646061810957427,0,none,0,RET-006282
462.3348915515509,320,3,0.5654266932202932,1,1,188.88613511898572,home,4.498882512321279,0,none,0,RET-006788
2187.0451684437703,1,1,0.6021510460619462,0,1,151.49136539246604,electronics,5.075196641766207,0,none,0,RET-003670
2026.8983042232333,20,2,0.9080783878608861,1,0,92.31925231899078,books,0.7756246073840491,0,none,1,RET-000429
1198.1392917845772,138,1,0.9608713841312998,3,1,97.34475912207651,sports,12.434878449295153,0,none,1,RET-005662
711.855618129945,1600,5,0.8428751392427914,1,0,48.633211577265556,beauty,50.83418267674393,0,none,1,RET-000698
2456.013187720933,226,1,0.6607236263387594,1,0,115.47006188495237,books,41.48828336086772,0,none,1,RET-002861
2331.631347696586,476,1,0.8096523402501579,0,1,60.06592082949952,books,4.127177188176503,0,none,1,RET-007741
2931.3714054902184,560,3,0.8769314626206884,1,1,217.46562875091163,electronics,4.353069483121209,0,none,0,RET-009046
361.51574309775793,564,2,0.7224178079769574,0,0,66.19372434118699,electronics,44.62630088903601,0,none,1,RET-006786
575.9510386330796,115,2,0.6801666998164043,0,0,268.0656226368402,electronics,30.350529790172114,0,none,0,RET-006152
1184.8197736204904,33,0,0.8403663490034412,1,0,86.45439681359606,books,29.327334675316358,0,none,1,RET-005780
1578.9040095720227,323,3,0.7425203409996378,1,0,290.3782006350479,fashion,2.574290195170406,0,none,1,RET-003713
1983.0470918734827,502,1,0.6824038663148901,0,0,16.925108452175802,home,3.8354789246514374,0,none,1,RET-002675
520.7208500791047,1993,1,0.771573501132335,0,0,210.91192983877073,fashion,18.00717721756904,0,none,1,RET-004777
647.1341138092614,119,4,0.41644246649015904,4,1,134.40239376354884,fashion,28.903340941753086,0,none,1,RET-000610
1041.2962380789163,300,2,0.7883267392970872,0,0,142.42738832100898,beauty,25.4349020104663,0,none,1,RET-008299
682.6675135892772,619,4,0.8208551203984699,1,1,212.99802263515807,books,41.32412378240674,0,none,1,RET-003830
200.0,106,2,0.7165384525879054,1,0,92.26664696553463,electronics,26.315652740950565,0,none,1,RET-000504
821.7333380204358,120,0,0.7510464520766855,1,0,193.30257368143094,home,43.33629548913937,0,none,1,RET-008152
3972.029000018626,172,2,0.9033284448686215,1,1,122.42613030226246,beauty,15.957561653546806,0,none,1,RET-008850
878.0179909601958,144,2,0.8649660639940152,0,1,70.67083123431527,sports,1.788144015407777,0,none,1,RET-000567
1127.929882107617,388,5,0.7127613300907242,3,1,31.556941057833235,books,80.94957710447555,1,empty_box,1,RET-009217
3106.4878407786346,452,1,0.8428813792391722,2,1,338.85151315061125,beauty,5.443754781596249,0,none,1,RET-006255
3283.571495270202,132,1,0.8348478506143127,0,0,52.105598295996614,electronics,4.247750063849015,0,none,1,RET-003050
1153.6527049306223,86,1,0.8232237651870175,0,1,195.61398328089928,electronics,15.551010009643703,0,none,1,RET-002929
2073.7808662029593,1864,3,0.8460883846775101,1,0,111.90520491696243,sports,27.949162357492465,0,none,0,RET-007534
516.2214453905816,541,2,0.832115213674639,0,0,245.79997618058113,beauty,6.582698144081576,0,none,1,RET-000673
3242.7824301180535,534,1,0.6515667520848473,1,1,55.64257107595769,electronics,16.003525779571856,0,none,1,RET-006298
840.3420206570445,290,4,0.8538243595818518,0,0,203.12180571328088,books,39.07771380841261,0,none,0,RET-005445
1079.567634690879,533,2,0.824889365666649,0,0,103.93978351770068,electronics,7.954981450313055,0,none,0,RET-000197
775.1802818956699,383,1,0.8066291603131609,0,0,286.0910759275761,home,10.315189506562707,0,none,1,RET-004114
4676.108621661104,304,0,0.7148689022508586,0,0,21.752844145862117,fashion,5.9819076367489785,0,none,1,RET-000821
10912.196616766407,203,4,0.72495927937018,2,1,73.12768406215565,fashion,39.80129589532465,1,empty_box,1,RET-009236
3457.364123904801,371,2,0.5314077859648338,1,0,193.493771356631,home,25.61942949539227,0,none,1,RET-003007
2037.9599234203504,441,0,0.981062407078728,0,1,92.15653571494055,fashion,16.69674161735023,0,none,1,RET-006834
4364.876166769361,149,2,0.8880074004122266,0,1,78.77163665722662,electronics,28.570758690170827,0,none,0,RET-003783
2210.2664350647065,184,1,0.8406078188072029,0,1,90.23295492745335,sports,7.656774936431149,0,none,1,RET-002782
982.3661475360277,26,1,0.8294519800996558,2,0,134.0662833098493,books,0.6744414900120683,0,none,1,RET-009043
8073.127230182834,1092,2,0.8695708180730471,0,1,46.26594430875765,books,12.96478119621505,0,none,0,RET-006371
2173.714908004333,580,1,0.7896156836487092,1,0,187.0142388974892,sports,15.674916202411364,0,none,1,RET-002540
5902.883697098588,449,0,0.9168494727769718,0,0,218.01141177103216,electronics,28.790253994777146,0,none,1,RET-000770
478.55454514454874,71,1,0.8280692177382393,2,1,59.56884608504348,beauty,39.63549278831603,0,none,1,RET-005012
836.4416933620452,310,3,0.8336756092503246,0,0,114.41129755051729,sports,10.403794881555681,0,none,1,RET-001213
987.3894949309032,264,2,0.6592302245839681,3,0,145.87482950713562,home,1.057428049487745,0,none,1,RET-003310
2010.8565933768111,3650,3,0.8180377910404886,2,1,92.96262371205253,home,11.4537508333879,0,none,0,RET-005677
1866.8957751046867,79,1,0.8733320178814572,2,0,35.196579716638055,home,3.5701601764129145,0,none,1,RET-001445
2249.716658731005,508,0,0.7532795292890588,1,1,56.62744770167196,beauty,22.972379922604258,0,none,1,RET-005260
1807.4720757488078,591,1,0.7706195280489133,1,1,81.36260893577496,beauty,18.089673383470817,0,none,1,RET-006717
569.3569780896325,692,2,0.7767835573700287,1,1,63.32059265411165,fashion,0.7297114517780402,0,none,1,RET-001873
822.9051679082019,37,4,0.7593027439718174,1,1,214.87428058073465,electronics,0.04624788536192869,0,none,1,RET-005087
656.0391894130764,808,3,0.8734819946594852,0,1,77.02349441432148,fashion,20.613432846766237,0,none,0,RET-001927
1061.6779090016937,5,3,0.7739575205204933,0,0,380.5664582088778,books,3.9688229917496054,0,none,0,RET-007213
524.6976214602873,9,4,0.6705196502927572,0,1,147.9996824166979,electronics,16.467038242315112,0,none,1,RET-000409
484.2017567145902,175,2,0.8722318160099872,1,1,392.84064043056003,sports,18.571358576473184,0,none,0,RET-006723
4696.348681876969,67,6,0.7917193875474455,1,1,228.6728252988169,electronics,38.01914224029929,1,substitution,1,RET-009745
1934.870978599048,1665,1,0.9808809568764717,0,1,56.13180827387336,home,8.293570551616586,0,none,1,RET-007957
5381.663295893212,398,1,0.6773233613463245,1,0,161.77431854346133,beauty,11.655647666496877,0,none,1,RET-005997
1981.506171961619,648,5,0.7323426042715366,0,1,204.2534356685424,electronics,5.313483429872555,0,none,0,RET-008045
415.46734177982137,115,1,0.9619843732345068,5,0,22.329697053739924,sports,29.59235924742291,1,substitution,1,RET-009666
2616.4354027156446,499,2,0.7963867057505261,2,1,110.49406445534098,home,10.497191958028266,0,none,1,RET-008278
593.7446941176852,423,1,0.7655402694219399,0,1,82.79777150420367,electronics,4.263937872662249,0,none,1,RET-000477
4582.895673774812,496,0,0.7120910419100738,2,1,110.38894339991607,electronics,0.25246514437714335,0,none,1,RET-005194
2058.1797727260437,711,2,0.9163264275632553,1,1,155.99324416769957,electronics,8.770711211755495,0,none,0,RET-001334
1741.6105137135335,42,2,0.923424584901051,1,1,19.178327180875364,home,2.0985275392598544,0,none,0,RET-003587
609.4718456236941,1360,3,0.9261758881307346,0,0,282.58681988068395,books,36.72701827453122,0,none,0,RET-008437
946.3484610460074,110,2,0.8510457850468369,2,0,181.8639067451149,fashion,15.95483187817785,0,none,1,RET-006506
780.418756335241,822,2,0.8683663090535115,1,1,136.63413209386022,sports,6.726248067117175,0,none,1,RET-001182
1536.5600670533568,525,2,0.9523657340362097,0,1,150.57604428464737,electronics,14.228142944321679,0,none,1,RET-005152
2075.2381876382797,308,0,0.8829472220385346,0,1,89.05378627853057,fashion,16.117187259767135,0,none,1,RET-002128
412.2203760946442,142,3,0.9239919917978761,0,1,213.9017035054188,home,17.71467619580059,0,none,1,RET-001671
3110.8074237277406,209,2,0.6482886698512506,0,1,292.4816343586026,home,2.523220486611619,0,none,1,RET-000434
4809.569498541787,584,2,0.9453041763607853,2,1,74.73772352615336,books,11.095231526480191,0,none,1,RET-001157
1950.2564992587768,229,1,0.8531714133558919,1,1,191.9026527126853,sports,40.771481046769445,0,none,1,RET-000515
1127.3162917716968,1836,2,0.9411957616324024,1,0,351.4071007047456,sports,1.4230678168771165,0,none,1,RET-004772
1576.2061418676576,118,1,0.7528447236210394,0,1,144.5149997790359,books,9.474893545315844,0,none,1,RET-007032
1527.2684140447832,319,5,0.8447216512223261,0,1,126.20518494295354,home,19.645277325770014,0,none,0,RET-005075
5875.062139061801,198,1,0.8090724967930308,2,1,183.21443902906069,sports,16.70851787602616,0,none,0,RET-006961
3840.0499377519463,3,1,0.8053599782883263,3,0,132.2220121276463,electronics,5.865644394530366,0,none,0,RET-005303
1082.9649881719372,257,3,0.5964561812772198,2,1,93.64978587662367,beauty,18.112843950358705,0,none,0,RET-001478
1880.2020473938953,416,4,0.7563864361573598,2,1,170.295660560596,home,6.886828610081471,0,none,1,RET-002821
14418.040528501127,314,4,0.8006995228627456,1,0,160.89951502950072,electronics,4.563752937329953,0,none,1,RET-003732
1714.0042003674837,827,3,0.9255885077751439,0,0,157.52289365039272,fashion,77.98650955861062,0,none,0,RET-000186
10249.927157745211,165,6,0.6367996713384638,0,1,15.123042383288915,fashion,9.442427152458876,1,wardrobing,1,RET-009890
2011.6591161299423,43,1,0.8303777510135296,0,0,162.29724905306318,books,11.489066430909554,0,none,1,RET-000361
7723.47295239962,283,4,0.9069672779677623,0,1,70.35523600473593,fashion,6.809587622512269,0,none,0,RET-004955
383.8001001317901,1001,1,0.7594134758727278,4,0,169.02807369708657,beauty,2.7352625530263857,0,none,1,RET-001537
1194.416953611177,399,2,0.7562504284028493,1,1,155.1618685695468,electronics,8.515249318067031,0,none,0,RET-006684
305.2264190914464,1258,4,0.8565415499843584,0,0,439.29816850229383,sports,5.004915493429283,0,none,0,RET-003006
916.8454539383533,230,2,0.8868657209326964,1,1,89.66690420664116,fashion,17.24657476020716,0,none,1,RET-007301
1778.6063236551886,231,2,0.9612469556734616,0,0,68.03119011328059,books,30.086657208115287,0,none,1,RET-000982
442.88107936421335,556,0,0.6706448568451504,0,1,55.44779875336794,home,8.069851877245899,0,none,0,RET-005714
866.3204350851706,228,1,0.5671656742520669,1,1,205.2972283564023,home,8.273742288448345,0,none,1,RET-003131
1432.8059151051418,64,2,0.7806990371101894,0,1,39.06756140037587,fashion,3.176428437044713,0,none,0,RET-000169
1752.6576900132993,1950,3,0.7608591045328287,1,1,159.50061064390752,sports,29.33550153095205,0,none,1,RET-007446
